x,y,exciton_centre,exciton_fwhm,exciton_peak_height,exciton_peak_height_norm,exciton_amp,exciton_scale,exciton_eta,trion_centre,trion_fwhm,trion_peak_height,trion_peak_height_norm,trion_amp,trion_scale,trion_eta,rmse,ok,n_starts,n_params_at_bounds
51,7,1.9754393640294887,0.03269676377329244,548.5961907589042,0.9033862551044396,0.03927277498694526,0.03269676377329244,0.6185709959641097,1.9469545664523866,0.04455405266906096,69.14986369923223,0.1138707075632714,0.007931594338301103,0.04455405266906096,0.9899999999999999,0.013410217833763626,True,5,1
52,7,1.9763871762748608,0.03242454166890123,417.9197724959142,0.8738816663554363,0.03770145970352007,0.03242454166890123,0.6203985390196207,1.9497288289069872,0.04968172483154875,57.94307746087773,0.12116055859924406,0.00941063658069912,0.04968172483154875,0.9899999999985157,0.01540484951469512,True,5,1
53,7,1.9777830208873364,0.03328616208233314,252.4433562512326,0.8855970820958201,0.0395577447728573,0.03328616208233314,0.641457228167043,1.9495992014130876,0.049999999999999996,32.13255734636799,0.1127242936744197,0.008811438255742347,0.049999999999999996,0.9899999999999999,0.020312046786059027,True,5,2
54,7,1.9784900772658682,0.034123711986543896,133.39470367427398,0.900878376881083,0.04261512539014128,0.034123711986543896,0.7201111540753595,1.944487749111839,0.049999999999999996,13.985803163120716,0.09445283287810476,0.007383255155249387,0.049999999999999996,0.9899999999999999,0.03264226299325258,True,5,2
55,7,1.9781282469862347,0.03558056159602236,56.42189691234167,0.8370166498415679,0.04655930071522912,0.03558056159602236,0.9899999999999999,1.9000000000000001,0.049999999999999996,4.3495916173717495,0.06452602274977944,0.005043870381252761,0.049999999999999996,0.9899999999999999,0.05614154460461756,True,5,4
56,7,1.9779667043284834,0.049999999999999864,14.662511565166547,0.6647363022800566,0.05196117329227762,0.049999999999999864,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.944670892232119,0.17883470583877192,0.013846515187120002,0.049999999999999996,0.9697659232979705,0.15347440128160295,True,5,4
57,7,1.9740762589576828,0.049999999999999996,6.429693038405127,0.385075005276841,0.03010058209667411,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.445460255583786,0.20634898403006385,0.01612988813500667,0.049999999999999996,0.9899999999999999,0.19959074471414087,True,5,5
58,7,1.976986426303867,0.049999999999999996,6.106541463599844,0.47229415111866596,0.03691853699190359,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,4.542450450250618,0.3513237062563081,0.027462272749860357,0.049999999999999996,0.9899999999999999,0.2523267317917073,True,5,5
59,7,1.9752392443327909,0.049999999999999996,4.738522612191627,0.3346019264641902,0.026155166851119297,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.639519185483117,0.25699785155246685,0.020089008995917264,0.049999999999999996,0.9899999999999999,0.23505155120076174,True,5,5
60,7,1.9744885657958342,0.049999999999999996,4.314716144160526,0.2983165249767883,0.02331896394373161,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.4253285407706313,0.2368248739999827,0.018512127613142138,0.049999999999999996,0.9899999999999999,0.2256199095476205,True,5,5
