# RamanPL_2D export
# schema_version: "0.3.8"
# export_kind: "mapping_fit"
# map_kind: "fit_params"
# spectrum_type: "Raman"
# x_quantity: "Raman shift"
# x_unit: "cm^-1"
# coord_mode: "pixel"
# step_size: 0.5
# step_unit: "um"
# scaled: true
# peak_labels: ["E2g", "A1g", "2LA(M)"]
# peak_profile: "lorentzian"
# params_per_peak: 3
# baseline_spec: {"method": "poly", "poly_order": 3}
# preprocessing_recipe: {"name": "pipeline", "backend": "auto", "steps": [{"name": "crop", "data_range": [330, 440]}, {"name": "savgol", "window_length": 11, "polyorder": 9}, {"name": "baseline", "baseline_spec": {"method": "arpls", "lam": 10000.0, "niter": 250, "tol": 1e-07}, "clip_nonnegative": true}]}
# background_remove: true
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# preprocessing_backend_requested: "auto"
# preprocessing_backend_resolved: "ramanspy"
# export_format: "wide"
# 
x	y	E2g_centre	E2g_fwhm	E2g_peak_height	E2g_peak_height_norm	E2g_amp	E2g_scale	A1g_centre	A1g_fwhm	A1g_peak_height	A1g_peak_height_norm	A1g_amp	A1g_scale	2LA(M)_centre	2LA(M)_fwhm	2LA(M)_peak_height	2LA(M)_peak_height_norm	2LA(M)_amp	2LA(M)_scale	rmse	ok	n_starts	n_params_at_bounds
13	1	353.6503283722855	1.0000000000000198	451.1232082175567	1.1221363288056307	1.7626476234510298	0.5000000000000099	418.00000000000006	9.83004704689192	22.785534718048144	0.05667736842759206	0.8751553475401105	4.91502352344596	348.8240008153979	10.394537530826117	140.63566671722927	0.3498210419560103	5.711773506753268	5.1972687654130585	0.16305603602274127	True	5	2
14	1	353.6216480900518	1.0000000000000548	336.9482977141165	0.868390621232213	1.3640647980547733	0.5000000000000274	418.00000000000006	19.999999999999996	12.472912124664989	0.032145465586244	1.0098795853196765	9.999999999999998	348.24172495765237	9.729750550711065	95.1789953941174	0.2452974165451402	3.7489923771013816	4.864875275355533	0.16459243738316112	True	5	3
15	1	351.2866158691994	6.3092075393081535	29.866317453610666	0.07433308912235292	0.7366765951466951	3.1546037696540767	418.0000000000501	19.999999999999996	10.146963687910123	0.02525437417271934	0.7933895637202286	9.999999999999998	346.88689983475683	9.388938362573821	50.850844776873934	0.1265606441978449	1.8665302886871384	4.694469181286911	0.15906932367400284	True	5	2
16	1	351.002424511663	3.7026277630318734	23.563681429709902	0.057676746483231706	0.33545223079697045	1.8513138815159367	418.00000000000006	19.999999999999996	7.771602943911906	0.019022527277897532	0.5976103194895432	9.999999999999998	346.8288578721979	8.67540809832912	28.72360069039124	0.07030666409436645	0.9580899455610936	4.33770404916456	0.16051501509233274	True	5	2
17	1	348.89163719126	19.999999999999996	7.349167037514659	0.017168077837989872	0.5393510721208671	9.999999999999998	423.99999999857744	19.999999999999996	5.392347251271733	0.01259683401761559	0.3957412120823113	9.999999999999998	348.05488858912713	2.3608829958576125	15.975578530529978	0.037319872350025006	0.13839949034425786	1.1804414979288063	0.15885610428252656	True	5	3
18	1	359.9999999999973	19.999999995873893	1.0261702685949712	0.0024777712469792627	0.0778414794518016	9.999999997936946	423.9999999997428	19.999999999999996	5.064968497367222	0.012229776766788863	0.3842097684558701	9.999999999999998	341.8301360608809	19.999999999999996	1.833157580993807	0.004426307489484765	0.13905655091494815	9.999999999999998	0.16154424001379505	True	5	5
0	2	356.62297053461293	4.329646702247863	23.421759451522004	0.05786511390485395	0.3935402424929551	2.1648233511239314	423.99999999982714	19.999999999999996	5.637671337998673	0.013928265927529397	0.43756937915171373	9.999999999999998	349.99999999999994	19.999999999999996	7.080645891179686	0.017493236657181357	0.5495662376970861	9.999999999999998	0.16144907076813556	True	5	4
1	2	355.2983002232756	6.7701973805195985	47.2751973039499	0.11432156425559056	1.2157642417885977	3.3850986902597993	423.99999989274437	19.999999999935618	12.901124806574721	0.031197686157959145	0.9801042164252892	9.999999999967809	349.99999999999994	9.046799390211829	25.792847795177217	0.062372636704038746	0.8863575342648848	4.5233996951059146	0.1562952746620073	True	5	3
2	2	354.31561649668146	6.8040421619410125	189.04103342227285	0.4661907700424635	4.9825371321410685	3.4020210809705063	420.7204960553741	5.235555906448169	67.26837926470307	0.16588936783301347	1.364272831717211	2.6177779532240844	349.6432671863857	12.076808037884453	105.76538207565471	0.26082614986316244	4.947925716229765	6.038404018942226	0.16177683262226286	True	5	0
3	2	352.40279628764637	9.406506040280343	982.1034773434952	1.0073617182124994	14.884479713648922	4.703253020140171	419.91107960918197	5.387590484541048	258.7760141012643	0.2654313483364821	2.2462943638684774	2.693795242270524	340.0000000000054	19.999999999999996	145.57280942997315	0.14931672559500458	4.690923281873493	9.999999999999998	0.07999921831395289	True	5	2
