# RamanPL_2D export
# map_kind: "integration"
# spectrum_type: "Photoluminescence"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# integration_range: [1.92, 2.02]
# background_remove: false
# baseline_method: "poly"
# 
x	y	integration_area
85.0	13.6	27.623740059597914
86.7	13.6	20.471214189382287
88.39999999999999	13.6	14.698695529186324
90.1	13.6	8.766906871428683
91.8	13.6	4.52639020729562
93.5	13.6	2.0255321752087547
95.2	13.6	0.8134072414659911
96.89999999999999	13.6	0.5014434420154412
98.6	13.6	0.4236561740149504
100.3	13.6	0.39044098875434374
102.0	13.6	0.4074855407708674
103.7	13.6	0.29744547942579835
105.39999999999999	13.6	0.24879374296628867
0.0	15.299999999999999	0.25631257925358214
1.7	15.299999999999999	0.34845981327365483
3.4	15.299999999999999	0.4761740130322482
5.1	15.299999999999999	0.4616896791245987
6.8	15.299999999999999	0.7531363766312987
8.5	15.299999999999999	7.36644776858835
10.2	15.299999999999999	33.406995155060876
11.9	15.299999999999999	34.92920604776778
13.6	15.299999999999999	39.23168206881986
15.299999999999999	15.299999999999999	43.830604672607485
17.0	15.299999999999999	43.15883614690258
18.7	15.299999999999999	44.31528639169137
20.4	15.299999999999999	41.487943584808704
22.099999999999998	15.299999999999999	31.999426534001696
23.8	15.299999999999999	34.380019774533935
25.5	15.299999999999999	36.58578591845857
27.2	15.299999999999999	35.383011691413515
28.9	15.299999999999999	33.717804478415815
30.599999999999998	15.299999999999999	36.070085284331434
32.3	15.299999999999999	35.144210521153234
34.0	15.299999999999999	35.419382013169006
35.699999999999996	15.299999999999999	36.35020943340912
37.4	15.299999999999999	35.55583869504066
39.1	15.299999999999999	35.830959986517705
40.8	15.299999999999999	35.95011823721077
42.5	15.299999999999999	33.408953492057776
44.199999999999996	15.299999999999999	34.49994127038408
45.9	15.299999999999999	41.32045852397836
47.6	15.299999999999999	32.03912675472587
49.3	15.299999999999999	34.19382247500263
51.0	15.299999999999999	32.186019888115915
52.699999999999996	15.299999999999999	32.56511010988807
54.4	15.299999999999999	35.8589482907572
56.1	15.299999999999999	35.963070378609736
57.8	15.299999999999999	36.66565180952391
59.5	15.299999999999999	37.15280243768883
61.199999999999996	15.299999999999999	38.202803571953226
62.9	15.299999999999999	38.2218857198267
64.6	15.299999999999999	40.778440818288274
66.3	15.299999999999999	39.7155856059086
68.0	15.299999999999999	40.34380274871433
69.7	15.299999999999999	41.44021586575935
71.39999999999999	15.299999999999999	41.65679092413408
73.1	15.299999999999999	43.28556570041719
74.8	15.299999999999999	44.30252905631539
76.5	15.299999999999999	47.39513486325282
78.2	15.299999999999999	49.33997573970611
79.89999999999999	15.299999999999999	56.954220212343806
81.6	15.299999999999999	28.25259998498074
83.3	15.299999999999999	28.19393951199802
85.0	15.299999999999999	24.102554035387076
86.7	15.299999999999999	18.196256292243692
88.39999999999999	15.299999999999999	11.813712795069069
90.1	15.299999999999999	6.333457747152703
91.8	15.299999999999999	3.0745090064299414
93.5	15.299999999999999	1.6505178435636572
95.2	15.299999999999999	0.6560518643781874
96.89999999999999	15.299999999999999	0.5127325196003361
98.6	15.299999999999999	0.3867702445498349
100.3	15.299999999999999	0.4039747298482921
102.0	15.299999999999999	0.3602337666444622
103.7	15.299999999999999	0.3491566908757029
105.39999999999999	15.299999999999999	0.3470247395133769
0.0	17.0	0.36693387010160805
1.7	17.0	0.28237689409028677
3.4	17.0	0.41570369376508104
5.1	17.0	0.45266207033914324
6.8	17.0	0.5548389592322033
8.5	17.0	1.0951325224808817
10.2	17.0	31.954183773531934
11.9	17.0	34.67172510472657
13.6	17.0	38.23894129647489
15.299999999999999	17.0	40.38670458688259
17.0	17.0	42.61297724472514
18.7	17.0	41.148394048583
20.4	17.0	38.3239636979429
22.099999999999998	17.0	38.50031814325636
23.8	17.0	34.65645183555248
25.5	17.0	29.993068576218313
27.2	17.0	33.57756896351371
28.9	17.0	34.284308928382195
30.599999999999998	17.0	34.88535781723409
32.3	17.0	34.0805316189587
34.0	17.0	34.75888375086632
35.699999999999996	17.0	35.46257837547486
37.4	17.0	35.02293071537031
39.1	17.0	34.67338341126515
40.8	17.0	32.35039522482615
42.5	17.0	34.45362955748175
44.199999999999996	17.0	32.7551578587084
45.9	17.0	29.181990522999893
47.6	17.0	32.58191593830832
49.3	17.0	33.83048010279222
51.0	17.0	34.59356586533234
52.699999999999996	17.0	35.632948088615564
54.4	17.0	34.445924033522545
56.1	17.0	36.02347591386425
57.8	17.0	36.23018683648729
59.5	17.0	36.11969416364194
61.199999999999996	17.0	38.71211414066098
62.9	17.0	38.03316149441167
64.6	17.0	40.432383337868025
66.3	17.0	39.01856614103765
68.0	17.0	36.356735902049934
69.7	17.0	38.15855204003882
71.39999999999999	17.0	41.521265702323
73.1	17.0	43.57543621805204
