# RamanPL_2D export
# schema_version: "0.3.8"
# export_kind: "mapping_fit"
# map_kind: "fit_params"
# spectrum_type: "Raman"
# x_quantity: "Raman shift"
# x_unit: "cm^-1"
# coord_mode: "real"
# step_size: 0.5
# step_unit: "um"
# scaled: true
# peak_labels: ["WS2_E12g", "WS2_A1g", "WS2_2LA(M)", "MoS2_E12g", "MoS2_A1g"]
# peak_profile: "pvoigt"
# params_per_peak: 4
# baseline_spec: {"method": "arpls", "lam": 10000.0, "niter": 250, "tol": 1e-06}
# preprocessing_recipe: {"name": "legacy_mapping", "backend": "native", "steps": [{"name": "crop", "data_range": [300, 450]}, {"name": "baseline", "baseline_spec": {"method": "arpls", "lam": 10000.0, "niter": 250, "tol": 1e-06}, "clip_nonnegative": true}]}
# background_remove: true
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# preprocessing_backend_requested: "native"
# preprocessing_backend_resolved: "native"
# export_format: "wide"
# 
x	y	WS2_E12g_centre	WS2_E12g_fwhm	WS2_E12g_peak_height	WS2_E12g_peak_height_norm	WS2_E12g_amp	WS2_E12g_scale	WS2_E12g_eta	WS2_A1g_centre	WS2_A1g_fwhm	WS2_A1g_peak_height	WS2_A1g_peak_height_norm	WS2_A1g_amp	WS2_A1g_scale	WS2_A1g_eta	WS2_2LA(M)_centre	WS2_2LA(M)_fwhm	WS2_2LA(M)_peak_height	WS2_2LA(M)_peak_height_norm	WS2_2LA(M)_amp	WS2_2LA(M)_scale	WS2_2LA(M)_eta	MoS2_E12g_centre	MoS2_E12g_fwhm	MoS2_E12g_peak_height	MoS2_E12g_peak_height_norm	MoS2_E12g_amp	MoS2_E12g_scale	MoS2_E12g_eta	MoS2_A1g_centre	MoS2_A1g_fwhm	MoS2_A1g_peak_height	MoS2_A1g_peak_height_norm	MoS2_A1g_amp	MoS2_A1g_scale	MoS2_A1g_eta	rmse	ok	n_starts	n_params_at_bounds
7.5	2.0	352.8050616484509	6.596834172857352	549.9396608272268	0.6391244671295212	4.56596343243266	6.596834172857352	1.009230998849552e-06	418.34890509083954	6.646399914781543	262.8328102560287	0.3054569287589783	2.2441061236532995	6.646399914781543	0.00977091085121478	347.5308603765508	9.99999999999985	592.7986668681117	0.6889340032454974	11.326358377015948	9.99999999999985	0.9999999999999999	389.99995749126924	0.07659012308124899	3.6808947568881725e-18	4.277832765356955e-21	5.2941864228968636e-21	0.07659012308124899	0.8235659245400019	409.98264190799046	10.614789815246423	8.379302218354773	0.009738190290126587	0.11106347854243181	10.614789815246423	0.015254385269350542	0.032780108876951104	True	5	4
8.0	2.0	350.1739845184057	9.418885662998848	144.4076415460518	0.9729849994083699	9.95474198850925	9.418885662998848	1.6604708775297426e-42	417.17383278592666	7.921622134214599	36.49350372217944	0.24588471439172888	2.5323902834602983	7.921622134214599	0.4371234333643452	341.2732003188096	9.999999999999998	40.592652734398904	0.2735038241322426	3.999295016995096	9.999999999999998	0.807909539088955	389.98504814838975	19.99992709690762	3.696139749702273e-28	2.490372734901606e-30	7.821383489520194e-29	19.99992709690762	0.9990703208930167	399.110260156992	11.639950833762429	2.453556582449641	0.016531491854341107	0.20520773554872518	11.639950833762429	1.4081627895271838e-19	0.02405284969473651	True	5	4
8.5	2.0	350.88775822984707	1.7231957245111222	22.047434288831695	0.39678706064913777	4.506822373718548	1.7231957245111222	1.313955202966501e-37	417.00000000000006	9.999999999999998	5.4948127833001665	0.09888999257421142	1.5935937697885207	9.999999999999998	0.9999999999999999	346.72369105192	6.065379621524673	54.90963611497671	0.988207191365208	9.491146658747082	6.065379621524673	0.9999999999999999	389.7014813491272	18.953747425594855	7.83242991785544e-33	1.409600230182118e-34	4.203726813823215e-33	18.953747425594855	0.9996861978737166	401.69329945033076	1.2614156318808585	2.9222072190929684	0.052590881908601075	0.07065392588991676	1.2614156318808585	1.5559700776203716e-12	0.04768516580422228	True	5	6
9.0	2.0	350.8447045422356	3.0362285024033797	18.777491861296365	0.8586196590088134	6.815969594572958	3.0362285024033797	0.7179760256915343	417.00000000000006	7.0056533059262485	7.832571456771201	0.35815219002900195	3.972752616852206	7.0056533059262485	0.9107350498155947	345.2186096047842	5.025700152715126	15.746303655845484	0.7200155364465102	5.315765141328898	5.025700152715126	0.4057395905151617	389.99999999999994	3.9582356233665	3.6672133314403306	0.16768700971421896	1.0455686397544273	3.9582356233665	0.9999999999999999	398.83202622989785	0.6724730611835094	4.18005539277213	0.19113722761758523	0.13721701217379512	0.6724730611835094	0.00019314895867827243	0.0513384887382546	True	5	3
0.0	2.5	354.6566306624488	9.199330526215816	185.0582861208927	0.9929437018983029	11.42986252921214	9.199330526215816	0.4338262092269576	421.99999999999994	7.560303360585153	44.57585388595797	0.23917498805693277	2.2237437031081266	7.560303360585153	0.41699737674109866	344.05793750011253	9.999999999999998	42.24482754032002	0.22666769655771193	3.599702518495448	9.999999999999998	0.9999999999999999	385.9460168700596	2.115098078692306	3.004127596816217	0.016118865247724674	0.09634605045475034	2.115098078692306	9.640648228379002e-08	408.88611968855264	5.223581891366269	5.478372428117755	0.02939460595457609	0.19824543132438033	5.223581891366269	1.2180141042262887e-14	0.0417209076546839	True	5	4
0.5	2.5	352.20866126608195	9.999999999999998	1305.755946231731	1.031128128640485	12.046476169617808	9.999999999999998	0.2751740523938367	419.5653006348064	7.224810485336815	407.23693328622363	0.3215864788091053	2.5030600445470315	7.224810485336815	1.5554112385075399e-28	340.80532357171614	9.999999999999998	317.4078855784802	0.2506503608249225	3.9428973266331684	9.999999999999998	0.9999999999999999	383.82093464312334	9.194097785375552	1.6715928805916705e-23	1.3200218951998223e-26	1.926816582674096e-25	9.194097785375552	0.999999492433018	409.99999999999994	5.138285889594875	23.53248581632536	0.01858311128666309	0.1034007450421272	5.138285889594875	7.21638224172235e-23	0.039791644641891645	True	5	8
1.0	2.5	353.37595317474427	6.546097848492089	799.6525706853306	0.577903473118121	4.349149479511973	6.546097848492089	5.1051084162233395e-39	417.86663362901237	6.78135830283306	652.2423226982727	0.4713710896707516	4.074339376258277	6.78135830283306	0.2502518634521685	347.47433717769917	9.999999999999998	1129.4889272132048	0.8162739642361857	13.358918775721365	9.999999999999998	0.9999999999999999	381.7477602924029	4.778767940393386	182.12937957829462	0.13162366366800934	0.6798826240950795	4.778767940393386	1.0333930030362523e-51	404.6188972177614	7.062535283771437	82.33004793458545	0.05949936558398303	0.44730872009309286	7.062535283771437	8.770887243297281e-38	0.039131244373989314	True	5	5
1.5	2.5	353.64579965902084	6.079823414933813	470.61795211648314	0.4746346855859754	3.529318590494645	6.079823414933813	1.5092261059965665e-32	417.0284360553171	5.993425019253783	564.2269074748782	0.5690425952178768	4.698914942575874	5.993425019253783	0.5496842742250186	347.7632577870303	9.999999999999998	845.4240495401726	0.8526397604165422	14.315529334572933	9.999999999999998	0.9999999999999999	381.8494812275184	4.193744484673383	309.4265459478949	0.3120675075981438	1.4397113260845	4.193744484673383	1.3523730027106738e-31	403.756869442419	6.278637115138526	157.56119922211937	0.15890598715373694	1.1177298644886755	6.278637115138526	7.118440276947394e-29	0.0396907094899572	True	5	5
2.0	2.5	354.1141753729313	6.2390186856089365	528.0032190293223	0.515635730936652	3.724009529584603	6.2390186856089365	2.953108884750248e-22	417.017158773698	6.333104940547223	643.9291122585514	0.6288462768867862	5.886270414666915	6.333104940547223	0.7329908371495174	347.72508504741523	9.999999999999998	912.7857668018069	0.8914054670323592	14.911103500595845	9.999999999999998	0.9999999999999999	381.7840424943261	4.5199394560274	363.81156653113305	0.3552899608763016	1.7453393065361233	4.5199394560274	8.069492266438556e-23	403.65305380022215	6.449899651800182	168.90608939872203	0.16494978009201272	1.2036714898285161	6.449899651800182	1.0360794771552478e-20	0.04377109429814905	True	5	5
2.5	2.5	354.18197328819747	5.849519544916058	565.23975088366	0.6033153131928912	4.085185706447766	5.849519544916058	3.051051768842377e-31	417.0318136979634	7.177739679189025	620.9666959985791	0.6627961251717545	5.809794509050212	7.177739679189025	0.28535496044149283	347.4976085816885	9.999999999999998	885.1897441823577	0.9448177112660897	15.491222474295645	9.999999999999998	0.9999999999999999	381.47849434476774	4.618305173914364	368.76936350085276	0.39361032851748734	1.9368592122895556	4.618305173914364	1.2915114019331742e-25	403.6916090965623	6.488060221491317	167.48643171630457	0.1787686178272342	1.30506482580264	6.488060221491317	4.1161142761586183e-25	0.0458612046682537	True	5	5
3.0	2.5	353.8311931011577	6.056827162680503	542.760308758446	0.5746548602148058	4.267884799044632	6.056827162680503	1.6820413517704514e-35	417.00000000000006	6.151066526356105	627.0162144083997	0.6638619464778038	5.526615434014026	6.151066526356105	0.5233111115662399	347.4359503573868	9.999999999999998	829.6656712087291	0.8784198155610918	14.333439176409584	9.999999999999998	0.9999999999999999	381.48730561776614	4.601461890845845	349.5696207950539	0.37011159130784255	1.8149766071486246	4.601461890845845	8.346290375204135e-39	403.81379080508634	5.781743121764734	177.00042858679114	0.18740161155146445	1.2155246744255097	5.781743121764734	2.7904004967269567e-37	0.04551133455672993	True	5	6
3.5	2.5	353.3225824512446	6.635512102983074	365.00681468792783	0.6153441785334299	4.651122779332014	6.635512102983074	5.281455574039803e-24	417.00000000000006	4.962647188834704	423.4507775855292	0.7138715234823466	6.1500978594911135	4.962647188834704	0.9999999999999999	346.91543094157254	9.999999999999998	519.6175367003453	0.8759935798618216	13.878706900910714	9.999999999999998	0.9999999999999999	381.80749852250324	4.862460668305624	450.23723376590704	0.7590292827648104	4.066003116636071	4.862460668305624	0.04287925852920514	404.3761356085326	6.742715669835693	203.23388562467488	0.34262042068117254	2.4672951283652353	6.742715669835693	6.070548546923592e-14	0.03905114017057625	True	5	6
4.0	2.5	351.98989101393187	9.999999999999998	302.00912206766145	0.887385280087124	11.586945303015732	9.999999999999998	0.5658574691828581	417.90857490253444	8.885889622951034	114.3421437032811	0.33596844532784065	3.3374234337055064	8.885889622951034	4.85928093944175e-25	343.99833163532287	9.999999999999998	112.7308717746545	0.33123408835911144	5.248038628426699	9.999999999999998	0.9999999999999999	382.12980324468253	5.326018646429705	334.00583303012706	0.9814003552772471	6.503295109648842	5.326018646429705	0.29076875583310013	404.22250160768226	7.8869043440309055	183.9934433309982	0.5406229855795311	5.155483795980085	7.8869043440309055	0.35071739961318843	0.03780034424322545	True	5	4
4.5	2.5	354.3840063210607	7.239846287260629	265.540736811267	0.585970877969999	4.677400433219378	7.239846287260629	4.3024850764770794e-41	418.2014404922816	7.923294471092938	187.9269785968768	0.4146999739664377	3.6474037159904653	7.923294471092938	0.021247281447998183	348.50845152490507	8.78003686440033	304.0438697279389	0.6709360508120611	9.60899316697421	8.78003686440033	0.9999999999999999	381.9648873237652	5.016185364036618	446.95383625773025	0.9862966224656825	5.459935158075082	5.016185364036618	3.9838644604084656e-26	404.4953023115981	6.579552692459597	224.3159043466059	0.49499970886213873	3.515508538431905	6.579552692459597	0.04036833752507883	0.021581165799153815	True	5	3
5.0	2.5	354.15332739804546	6.008630089141735	575.7717887210024	0.5963427885668685	4.148458693734539	6.008630089141735	1.4026311059452992e-27	417.53348294407334	7.800090553736162	496.19143831787756	0.5139192155398754	4.644684219036979	7.800090553736162	0.009335670220299038	348.1536479192826	9.999999999999998	786.8994120435684	0.8150135155841712	13.558772847701833	9.999999999999998	0.9999999999999999	381.36940449198	4.469524837377133	434.3180024120601	0.4498351842811506	2.1403231840580967	4.469524837377133	1.6465548505420574e-12	403.93584493824164	7.057282612233178	175.3429576333577	0.18160755764521644	1.3991721895116385	7.057282612233178	3.297831620695212e-14	0.03968243156710763	True	5	4
5.5	2.5	353.9685663256425	6.00912183471886	687.4387721322719	0.5778084942623251	4.151741482547121	6.00912183471886	2.628911689342641e-40	417.7317514150019	7.481200312450177	588.415772413416	0.4945773285434942	4.351053270917572	7.481200312450177	0.023835357684458623	347.9265583075374	9.999999999999998	953.7630861358875	0.8016603587455615	13.64066916187865	9.999999999999998	0.9999999999999999	381.15272785808384	4.48849954906642	346.50217922409655	0.2912432503844375	1.402579856262045	4.48849954906642	1.0910300327711248e-37	403.68726880480307	6.960298540465633	160.40698537523687	0.134825852782989	1.0487379209538108	6.960298540465633	3.4983039423155925e-29	0.0407857354745723	True	5	5
6.0	2.5	354.10168672233834	5.914034586107751	827.3305938653973	0.6190774121965008	4.287767806177367	5.914034586107751	3.7644144585022838e-25	417.62669597690683	8.032862075310208	610.8125547989479	0.4570606460899082	4.267854382233838	8.032862075310208	6.137248105640762e-32	347.9170848903866	9.999999999999998	1065.4980069713947	0.797294036685531	13.580111149008053	9.999999999999998	0.9999999999999999	381.1741168529442	4.047141633139823	297.8648574286138	0.2228872067448132	0.9679975499799359	4.047141633139823	1.3335192312504177e-30	403.596632291538	6.0433807450645505	129.25896477825484	0.09672228491424521	0.672594967760511	6.0433807450645505	2.0609877029144464e-34	0.03712604452675385	True	5	6
6.5	2.5	353.86745019773525	6.3784431744429755	933.7788559783586	0.575284733011606	4.4078045271094854	6.3784431744429755	5.123152486403362e-35	418.16897371581575	7.73102131902336	740.6545552622482	0.4563042473599844	3.9057794482446795	7.73102131902336	3.068730184059737e-23	348.0634543200535	9.999999999999998	1212.1712605095922	0.7467973980155794	12.530611527808693	9.999999999999998	0.9999999999999999	381.3589913773572	3.9686856262647545	210.35501175854037	0.12959602372916632	0.5475916609417648	3.9686856262647545	2.5199980170922337e-21	404.129277179033	6.400573112100142	113.28105531847925	0.06979046617615281	0.4829719345362777	6.400573112100142	2.0008264559601385e-20	0.036676919010591676	True	5	6
7.0	2.5	353.56778648338957	6.134976950474412	953.3671309559725	0.5547078367949978	4.089225678047317	6.134976950474412	6.326987006870673e-29	418.53490900690406	6.750354860405164	836.918239209784	0.486953127470237	3.720893517165392	6.750354860405164	0.1276902859590404	347.71915018841094	9.999999999999998	1372.274278983579	0.7984450817190487	13.348528096874219	9.999999999999998	0.9999999999999999	380.9259379027445	3.6462604122961166	94.37670305012753	0.05491221072440955	0.22303358551415836	3.6462604122961166	4.63642919495548e-21	409.61521745358993	13.32434487188704	57.815907390134875	0.033639650329210596	0.4817841766359149	13.32434487188704	9.953709882217828e-33	0.03807421370473335	True	5	5
7.5	2.5	352.4042309401989	7.335192158372137	851.2101973147128	0.6832102884378701	5.338452892372377	7.335192158372137	2.8728943691714213e-37	418.2317767369608	6.439593939521582	537.781731067352	0.43164192905374626	3.3617219839424415	6.439593939521582	0.2249800916525267	346.56575609118136	9.999999999999998	872.9723215742334	0.7006773103782461	11.011993716042253	9.999999999999998	0.9999999999999999	381.396420798849	1.183167247914035	21.329561427368162	0.01711983228234006	0.021562075299200373	1.183167247914035	1.528631133404617e-08	409.9999999999999	8.551425653790522	18.23803451611908	0.014638467515551432	0.1340780985165386	8.551425653790522	8.345330671878316e-17	0.03537296031674513	True	5	5
8.0	2.5	350.63988271524676	8.478627018302848	325.06029315965225	0.8700141345027717	8.965488585118505	8.478627018302848	0.20076696295942395	418.12611140647175	4.819526434586389	119.66961479598513	0.3202921382091836	2.812593816605498	4.819526434586389	0.9999999999999999	342.728857896155	9.999999999999998	137.86585319363434	0.36899382504658995	5.946138924436282	9.999999999999998	0.9999999999999999	380.08867451891655	1.784011386693636	5.177184463054236	0.01385657908569317	0.1157216649783598	1.784011386693636	2.637843476591189e-28	409.9752947328893	0.2517907878742837	1.9358425316225623	0.005181224530109138	0.08582077845599653	0.2517907878742837	0.2969649128569324	0.036336825349058945	True	5	4
8.5	2.5	349.05550340762073	8.535616697116312	81.89537046216165	0.9198851197801009	8.389314262431107	8.535616697116312	2.3150087091684332e-38	417.00000000000006	4.604710654703066	23.163763756732727	0.26018566712223423	1.7824370358084067	4.604710654703066	0.6456335667397813	341.8090802673171	9.999999999999998	26.103328480008756	0.29320416172470376	4.868211069070256	9.999999999999998	0.9999999999999999	375.5939908231948	0.8046510795523756	6.804632009324057	0.07643264442949987	0.06553704241279366	0.8046510795523756	4.156762534794645e-12	409.99999999999994	2.904867636365869	6.89813958070336	0.07748296293973042	0.3809456241824099	2.904867636365869	0.9999999999999999	0.024095360311280206	True	5	6
9.0	2.5	349.5646994641331	6.454587635158054	32.798739149416875	0.8760163653152051	6.034179852180992	6.454587635158054	1.6846370244068323e-38	417.00000000000006	9.99999999999999	9.841116086600422	0.2628448217340077	4.235695235007239	9.99999999999999	0.9999999999999999	341.9476258664065	9.999999999999998	21.75835093712926	0.5811403729992328	7.261504680718439	9.999999999999998	0.3134773985710936	385.91697910183296	1.8181924321091336	6.519916858930974	0.1741394339245381	1.3438764420989522	1.8181924321091336	2.7541876375938712e-15	409.99999999999994	4.13418009816476	3.8678439310429362	0.10330563521491185	0.46683333919244563	4.13418009816476	3.5749653726586137e-06	0.04554847431846821	True	5	7
0.0	3.0	354.6710782927734	8.651344279677254	286.2320511081218	0.9725466763124551	9.049273787749712	8.651344279677254	5.4271282562402956e-40	421.99999999999994	6.568250910884122	63.42936656664349	0.21551751243850512	1.5939779146215867	6.568250910884122	0.16955085192895233	344.5603536771492	9.999999999999998	80.31838411027853	0.27290227356031416	4.467645829806723	9.999999999999998	0.9999999999999999	370.00638875913836	0.45344726232622007	0.9979372556679142	0.00339074732340715	0.0037166027383852846	0.45344726232622007	1.9558401073130447e-31	409.94978396400586	0.7718600508468982	4.2889354458747855	0.014572756253731233	0.03131410292317479	0.7718600508468982	7.087246790838059e-25	0.028766225989231484	True	5	6
0.5	3.0	354.27935853925015	6.464399916237504	817.7642858012764	0.6160765856563282	4.484111855936846	6.464399916237504	3.591461537280615e-25	419.849757798597	6.67834226346812	445.6206970279725	0.33571590529144363	2.6054597513965843	6.67834226346812	0.15214120919380186	348.6524231839107	9.999999999999998	979.9079719447924	0.7382302799169546	11.834363189850233	9.999999999999998	0.9999999999999999	389.9999590247343	19.999604346593618	2.144916440580114e-22	1.6159091564336677e-25	5.076989678544568e-24	19.999604346593618	0.9999986027902821	409.6769446372195	0.9817840849487058	7.867826847826782	0.005927360713967669	0.028372449763250686	0.9817840849487058	5.7006057130949464e-06	0.039861176900709415	True	5	5
1.0	3.0	352.7906923659281	7.17804996994153	1181.7230216700407	0.6966540295222812	5.396701659730772	7.17804996994153	2.6908105989202795e-43	418.22464224378376	6.6235631030742885	849.505180109819	0.5008036536236673	3.8918972555284816	6.6235631030742885	0.14568826500358253	346.81445875733607	9.999999999999998	1237.9757544349554	0.7298163630248776	11.524447783622458	9.999999999999998	0.9999999999999999	381.90272403362496	3.6959738472424473	85.20966445540391	0.050233138399222554	0.2083491831566351	3.6959738472424473	1.72489885601147e-27	406.88022755423157	7.90658386421291	42.16703768487566	0.024858478829219925	0.21290313862121688	7.90658386421291	2.7766156878944235e-20	0.034718107338074664	True	5	5
1.5	3.0	352.7611804794904	7.339087577152117	698.3361548976399	0.637681628334119	5.04015549622891	7.339087577152117	2.081154703459897e-27	417.0833990274765	6.588581550903678	685.9027815753693	0.6263281652630374	5.094465288359721	6.588581550903678	0.27774235360639854	346.4281874230972	9.999999999999998	876.4405282085952	0.8003166086223802	12.571609541080852	9.999999999999998	0.9999999999999999	381.5338587898246	4.471241860985393	364.44914466323183	0.3327946324759477	1.588323245263742	4.471241860985393	2.542539624762116e-29	404.0770781489515	6.615146243560013	175.3364440643139	0.1601074616760097	1.1478356624038843	6.615146243560013	1.3297326325899911e-28	0.04008062471816117	True	5	5
2.0	3.0	354.25738001669873	4.561098439096737	375.0262998905663	0.4067784263770032	2.2228128037140755	4.561098439096737	5.807585666733052e-37	417.00000000000006	6.466244262116648	649.407246458501	0.7043902197507101	5.718138392369292	6.466244262116648	0.34415519910155357	348.04079589083096	9.999999999999998	873.532925963678	0.947491813549321	15.933620343744913	9.999999999999998	0.9999999999999999	381.50498819125573	4.263220977815049	393.3941500981484	0.4267014163261054	1.9401320548082233	4.263220977815049	8.258729332469267e-11	403.8383973309423	5.728873276081343	204.54118141065115	0.22185894676665785	1.422611539547146	5.728873276081343	7.409337921629867e-38	0.04315496535233003	True	5	5
2.5	3.0	354.25716741507114	4.566298610688323	375.7604841781714	0.47733998896270136	2.610801866091347	4.566298610688323	2.6404934605916165e-29	417.00000000000006	5.265410978828087	641.302487464361	0.8146660843209921	6.458094465736453	5.265410978828087	0.725159005876135	347.6122850246992	9.999999999999998	785.9296219860353	0.9983903387413923	16.5284040726302	9.999999999999998	0.9999999999999999	381.6049450321824	4.734516000369707	365.2165048323727	0.4639456508231965	2.3512432702184025	4.734516000369707	2.705179077978745e-32	403.64115516442985	6.29542763938119	180.99533014616452	0.2299238811213177	1.6452174828325945	6.29542763938119	1.5113510267780623e-29	0.04743733002868857	True	5	6
3.0	3.0	354.15778317147596	4.838844409136724	323.71174551548205	0.4648184604267853	2.7222859212753248	4.838844409136724	2.1888684916114383e-32	417.00000000000006	4.798404166376205	572.1411058480145	0.8215387660514574	6.8887683496604994	4.798404166376205	0.9999999999999999	347.4317167115246	9.999999999999998	708.874046066266	1.017873918057351	16.60363216994849	9.999999999999998	0.9999999999999999	381.4593622784066	4.996587441368356	386.58290635472446	0.5550953088618192	2.953849566400103	4.996587441368356	6.352703407792064e-30	403.78115182486135	6.6381830094831855	202.15320837094936	0.29027226965672703	2.1415644275394516	6.6381830094831855	7.096249729159736e-35	0.04705874838349478	True	5	7
3.5	3.0	354.0108746028054	4.575155238006105	185.90906995441648	0.34856780611683774	2.0467283274120738	4.575155238006105	9.509872225696943e-34	417.00000000000006	4.167561212155985	403.092659460033	0.7557733681537759	5.685396146951275	4.167561212155985	0.9999999999999999	347.69159994513353	9.999999999999998	400.6721977462003	0.7512351547702798	11.374508666290385	9.999999999999998	0.7978480871914261	381.61479084431824	4.811749876919401	523.579912558661	0.9816793849389199	5.0579317331312765	4.811749876919401	1.2677727464722342e-43	404.7266057393627	7.794496338406836	212.77929059178888	0.3989477787547557	3.517013319334931	7.794496338406836	0.1806113142876982	0.03157326667267857	True	5	5
4.0	3.0	352.77866528270454	8.466604067052712	103.37861578235399	0.25243559328795034	2.2965883857933553	8.466604067052712	6.355742639058273e-42	417.00000000000006	8.959623244406615	67.71917553662725	0.16536040963780543	1.6127472308176027	8.959623244406615	1.9244195349783015e-33	346.42226861572146	9.999999999999998	91.81104501266292	0.22418926238045378	3.1074772710805894	9.999999999999998	0.7197894859743289	381.95212397908415	5.387130994339537	407.5327828718937	0.9951359771071351	6.083285317642849	5.387130994339537	0.10116387423817053	404.41703222669094	6.831200891221049	209.2847017455282	0.5110429023585554	4.132672761410987	6.831200891221049	0.30595754564646116	0.012701319834266719	True	5	4
4.5	3.0	354.5701495522048	6.956972280326239	189.68777402632188	0.3655573772128372	2.769193287223239	6.956972280326239	1.9414540715873803e-31	417.3308739203542	7.7283886483620705	190.4691666449465	0.36706324040145927	3.205962606391746	7.7283886483620705	3.1129767030040435e-23	347.95995034568233	9.839680713606606	222.73634828960616	0.42924703876494885	7.178808803130088	9.839680713606606	0.9999999999999482	381.711100095506	4.8991756781626625	513.2209068001142	0.9890552492571817	5.750016637173591	4.8991756781626625	0.28363958574307313	404.7017931750106	7.304736602944545	242.86267411886428	0.4680335494973361	3.6408811092458775	7.304736602944545	5.1953102922137285e-25	0.017562066641161306	True	5	4
5.0	3.0	353.2750207200583	7.085276968494587	399.06103242387775	0.6561379586034277	5.223797748690967	7.085276968494587	4.460428384627093e-41	417.08379758707525	5.237315736215344	502.13890856021317	0.8256190698371421	7.003867780972298	5.237315736215344	0.8432389942685459	346.72784424997695	9.999999999999998	510.5947829629021	0.839522256863667	13.183254196855662	9.999999999999998	0.9929546114468535	381.53222693004017	4.491458692869491	410.870408158236	0.6755549877221522	3.2385034857770254	4.491458692869491	2.009826580300647e-40	403.62821231797545	5.697916271752566	174.07233241487566	0.2862105180911664	1.8846820484403415	5.697916271752566	2.6691988628908956e-35	0.03572853797740081	True	5	4
5.5	3.0	353.932677183166	6.2501533685761315	415.0043173223691	0.5358945995253397	3.9952855646758914	6.2501533685761315	1.0019105838275081e-37	417.0003067511196	5.300395413004072	583.5783859161933	0.7535741011804307	5.902460447737773	5.300395413004072	0.685439446847274	347.2510745167422	9.999999999999998	724.2466560985124	0.9352188773159028	15.066366067782258	9.999999999999998	0.9999999999999999	381.52589540018573	4.631912511596527	354.32668567438634	0.4575416432911923	2.2611048747267963	4.631912511596527	1.8574465128900293e-46	403.8163693737778	6.657098798117599	178.4294078959274	0.23040569000552308	1.698231454233715	6.657098798117599	3.2172166602748825e-37	0.042411778980424246	True	5	6
6.0	3.0	354.22738264182067	5.883815735818186	507.4149680760976	0.5658947283234216	3.8227605686756374	5.883815735818186	6.082387827098219e-35	417.00000000000006	6.49626235594747	626.2675544796978	0.6984451186842249	6.14373816836187	6.49626235594747	0.5383927937910619	347.5433709122217	9.999999999999998	842.67573759471	0.939794423879473	15.466651364998876	9.999999999999998	0.9999999999999999	381.61394752446694	4.635853617808697	365.26778353878126	0.40736502889283605	2.0229787451801657	4.635853617808697	8.762218919719104e-32	403.7046373200906	6.56090001600503	184.2643391974259	0.20550087153555158	1.5128881071443445	6.56090001600503	1.018258223811113e-30	0.04765721279351736	True	5	6
6.5	3.0	354.18637825347776	5.9454903980845595	470.1198658760263	0.5217801858487806	3.57891833787961	5.9454903980845595	1.188264821765508e-31	417.025906974317	6.206245600758771	547.3338263740228	0.6074789992432977	4.995332799790053	6.206245600758771	0.46416526486903475	347.63511240334486	9.999999999999998	831.5020808472945	0.9228738068102852	15.309264617366328	9.999999999999998	0.9999999999999999	381.8136180916798	4.383634208901934	348.11658090443404	0.38637025887618504	1.8496029586197091	4.383634208901934	4.604499230250644e-32	403.6836657495401	5.8219569277625975	193.32020377407613	0.2145636872111289	1.4262641618780652	5.8219569277625975	2.5786662669559287e-24	0.047991890635910146	True	5	5
7.0	3.0	354.1019963655152	5.176449970397516	448.9409845778372	0.48452301436076967	3.023976169490578	5.176449970397516	2.468228337457316e-35	417.0295121676941	5.437230555991047	570.0236303897045	0.6152023921652072	4.91089497252737	5.437230555991047	0.6670508664141398	347.86850320423	9.999999999999998	845.2813942208784	0.9122764532093305	15.481465685472253	9.999999999999998	0.9999999999999999	381.5540034671614	4.556550073190364	323.3833915418575	0.34901401530851667	1.6987227010128456	4.556550073190364	1.1761775609145191e-37	403.1289382029522	6.04331191020935	147.81443832364792	0.15952987070219382	1.195481860657045	6.04331191020935	3.237424461033571e-34	0.04197526109555622	True	5	5
7.5	3.0	352.1314661074506	7.833898971533015	849.674851987953	0.7910512971020808	6.603562259123181	7.833898971533015	4.39867379634642e-39	417.4444283904356	6.883190765696222	466.1654374113934	0.4340022222214363	3.483924670761289	6.883190765696222	4.868450705918746e-35	345.8503341226323	9.78060322731124	685.2512487466721	0.6379721465141835	9.949335449858799	9.78060322731124	0.9999999995334047	380.5148069403863	2.6825588216765586	157.17646195740124	0.14633202785090899	0.5622699734967058	2.6825588216765586	8.772567464298215e-32	403.17555289866493	2.0394926942895224	42.73497201421732	0.03978646062593723	0.3400363627629503	2.0394926942895224	1.1758383569112693e-14	0.023460372379855893	True	5	5
8.0	3.0	351.59578628309936	7.733284607523102	460.16231272144864	0.7394249559921435	6.222413472398698	7.733284607523102	2.7221325391466986e-11	417.9968918130757	6.834555561355037	174.5518849254982	0.28048368208613234	2.365136401568657	6.834555561355037	0.21713701833842675	345.28474152399014	9.999999999999998	365.1603860400513	0.5867683965270407	9.718544132935934	9.999999999999998	0.9999999999999999	381.3837520450872	7.246531326129713e-05	3.8841544887471127	0.006241364584863475	0.27300602555164394	7.246531326129713e-05	0.15441875395632554	409.95478325358914	0.5430040014551405	3.5975609847542542	0.005780843626890473	0.018567051985787654	0.5430040014551405	0.9628867326439717	0.03402263342910229	True	5	2
