# RamanPL_2D export
# map_kind: integration
# spectrum_type: Raman
# x_unit: cm^-1
# coord_mode: real
# step_size: 0.5
# step_unit: um
# integration_range: (340, 430)
# background_remove: True
# baseline_method: poly
# 
x	y	integration_area
2.5	11.5	129.11425833921382
3.0	11.5	128.51711800065172
3.5	11.5	107.208650208121
4.0	11.5	108.68417104175646
4.5	11.5	102.44491278919932
5.0	11.5	129.81764431872563
5.5	11.5	99.28901841560328
6.0	11.5	134.47525568637826
6.5	11.5	121.41745444519012
7.0	11.5	120.05184743036632
7.5	11.5	124.13815122183546
8.0	11.5	115.06312027532523
8.5	11.5	124.97421657984074
9.0	11.5	254.4985180038354
9.5	11.5	288.6841559867952
10.0	11.5	133.99931047703762
0.0	12.0	104.68514483314857
0.5	12.0	146.89568750026413
1.0	12.0	108.83052715813487
1.5	12.0	99.88692391075756
2.0	12.0	114.86874791328222
2.5	12.0	105.08574379670684
3.0	12.0	112.10963407389195
3.5	12.0	127.5514588253863
4.0	12.0	105.1372747005489
4.5	12.0	168.448570680237
5.0	12.0	114.74935017272031
5.5	12.0	116.10507489006977
6.0	12.0	116.16549256435374
6.5	12.0	161.97409357101034
7.0	12.0	98.96781648517754
7.5	12.0	113.65186069030172
8.0	12.0	119.22010334036287
8.5	12.0	133.19895767709
9.0	12.0	360.80242044888485
9.5	12.0	379.2795385965447
10.0	12.0	103.31824154851802
0.0	12.5	106.04012879784622
0.5	12.5	137.0540700243185
1.0	12.5	133.72647763710438
1.5	12.5	107.39740049698337
2.0	12.5	136.4226376670513
2.5	12.5	106.88108850210011
3.0	12.5	101.00320243310486
3.5	12.5	106.8306953200787
4.0	12.5	171.1727890343743
4.5	12.5	126.52013971763782
5.0	12.5	103.96918032857963
5.5	12.5	109.87081284064863
6.0	12.5	102.71426644014137
6.5	12.5	110.57121042212589
7.0	12.5	103.81453701441976
7.5	12.5	127.80555505567183
8.0	12.5	138.12245287850564
8.5	12.5	107.04321316453411
9.0	12.5	610.0262039909354
9.5	12.5	742.4257378433022
10.0	12.5	161.22761202855506
0.0	13.0	144.19578933681058
0.5	13.0	128.9205911576684
1.0	13.0	140.7305467103531
1.5	13.0	126.55670968970131
2.0	13.0	119.40896278927828
2.5	13.0	134.45479354377494
3.0	13.0	121.17332690796887
3.5	13.0	107.44943025792765
4.0	13.0	115.0872009493962
4.5	13.0	133.1188250318092
5.0	13.0	152.9659240514013
5.5	13.0	136.76058806489144
6.0	13.0	146.22392372530774
6.5	13.0	110.31100596068612
7.0	13.0	120.64219064175678
